ID,Ref.,Alloy,Dmax,Tsol,Tliq,T0,T0 phase,Hmelt,Smelt,Hmix,Sconf,DGM Tsol,DGM phase Tsol,DGM T0,DGM phase T0,r_average,deltaR,VEC_average,chi,deltachi,Fe,Co,B,Si,Nb,Ni,Y,Zr,Cr,Mo,P,C,Hf,Al,Dy,Er,Mn,Ti,V,Cu,Sn,W,Ta
318,[7],Fe64.75Mo14C15B6Er0.25,2,1282.391025,1480.210025,337.98,BCC_B2,12398.6585,9.08016324,-25480.54629,-1.025034226,0.45973,MOB_BG,10.12,MOB_BG,0.11901,0.184481803,6.8075,1.995325,0.26303972,0.6475,0,0.06,0,0,0,0,0,0,0.14,0,0.15,0,0,0,0.0025,0,0,0,0,0,0,0
319,[7],(Fe0.8Co0.2)65Mo14C15B6,2,1272.41,1547.89,300,none,26107.5,19.32785722,-27093.6,-1.333898911,0.36373,HCP_A3#1,10.624,MOB_BG,0.11889,0.18314231,6.95,2.0033,0.256795853,0.52,0.13,0.06,0,0,0,0,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0,0,0
320,[7],Fe64.5Mo14C15B6Dy0.5,2,1281.55355,1480.1696,337.765,BCC_B2,12436.424,9.10312225,-25481.35457,-1.037955728,0.46199,MOB_BG,10.128,MOB_BG,0.119135,0.185901604,6.795,1.99375,0.265891778,0.645,0,0.06,0,0,0,0,0,0,0.14,0,0.15,0,0,0.005,0,0,0,0,0,0,0,0
321,[7],Fe58.3875Co6.4875Mo14C15B6Er0.125,2,1270.077838,1512.357488,300,none,12748.79788,9.26283528,-26350.96155,-1.228607365,0.41463,MOB_BG,11.235,MOB_BG,0.11895128,0.183812848,6.87871,1.9993248,0.259971001,0.58388,0.06488,0.06,0,0,0,0,0,0,0.14,0,0.15,0,0,0,0.00125,0,0,0,0,0,0,0
322,[7],Fe70Si4B20Nb6,2,1471.42,1933.05,300,none,36252.8,22.43562596,-27589.9,-0.869119719,0.91274,M3B4_D7B,15.245,M3B4_D7B,0.11804,0.179167718,6.66,1.861,0.105966976,0.7,0,0.2,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,[7],Fe71Nb4.8Zr1.2B23,2,1429.59,2492.73,300,none,49402.2,25.72882372,-26703.1,-0.780022381,2.1977,MB2_C32,20.33,MB2_C32,0.117724,0.189133693,6.658,1.86126,0.121264226,0.71,0,0.23,0,0.048,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,[7],(Fe0.9Co0.1)58.5Cr6Mo14C19B2Er0.5,2,1279.27035,1677.81025,579,FCC_L12,28477.282,20.13298157,-25922.28593,-1.368148866,0.52971,HCP_A3#1,4.3743,MC_SHP,0.11921,0.18675159,6.7735,2.006975,0.29482978,0.5265,0.0585,0.02,0,0,0,0,0,0.06,0.14,0,0.19,0,0,0,0.005,0,0,0,0,0,0,0
325,[7],Fe61Cr4Mo14C15B6,2,1302.57,1508.73,400,BCC_B2,20021.7,14.68306471,-25649.4,-1.15890423,0.42037,MOB_BG,8.2132,MOB_BG,0.11897,0.183329886,6.74,1.99,0.266848271,0.61,0,0.06,0,0,0,0,0,0.04,0.14,0,0.15,0,0,0,0,0,0,0,0,0,0,0
326,[7],Fe43Cr16Mo16C18B5Y2,6,1380.88,1694.97,378,BCC_B2,30938.9,20.62367371,-28523.8,-1.486023989,0.49206,Y2C3_ALPHA,12.626,Y2C3_ALPHA,0.11944,0.204050872,6.29,1.9835,0.318503925,0.43,0,0.05,0,0,0,0.02,0,0.16,0.16,0,0.18,0,0,0,0,0,0,0,0,0,0,0
327,[7],[(Fe0.8Ni0.2)0.75B0.2Si0.05]96Nb4,2,1424.73,1916.85,300,none,36013.4,22.84455742,-28544.1,-1.188172213,0.93547,M3B4_D7B,12.972,M3B4_D7B,0.117872,0.174450844,7.016,1.876,0.098101988,0.576,0,0.192,0.048,0.04,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,[7],Fe48Mn10Mo13Cr4W3C15B7,2,1329.28,1696.49,300,none,30418,20.85390301,-26799.2,-1.552460391,0.9756,MC_SHP,18.551,MC_SHP,0.11939,0.191319061,6.55,1.9767,0.301506401,0.48,0,0.07,0,0,0,0,0,0.04,0.13,0,0.15,0,0,0,0,0.1,0,0,0,0,0.03,0
329,[7],Fe44Cr16Mo16C18B5Y1,2,1371.8,1694.98,465,BCC_B2,30320.5,20.24693967,-28232,-1.452159544,0.4815,HCP_A3#1,9.3082,Y2C3_ALPHA,0.11892,0.198597637,6.34,1.9896,0.309538108,0.44,0,0.05,0,0,0,0.01,0,0.16,0.16,0,0.18,0,0,0,0,0,0,0,0,0,0,0
330,[7],(Fe0.9Co0.1)63Mo14C15B6Er2,1.5,1266.3912,1510.5554,300,none,13054.67,9.491856166,-26343.33822,-1.302753514,0.42675,MOB_BG,11.313,MOB_BG,0.11985,0.193306731,6.783,1.98815,0.27885494,0.567,0.063,0.06,0,0,0,0,0,0,0.14,0,0.15,0,0,0,0.02,0,0,0,0,0,0,0
331,[7],Fe61Co7Zr9.5Mo5W2B15.5,1.5,1545.67,2665.73,300,none,68079.3,34.0724816,-27736.7,-1.228285655,1.8724,MB2_C32,18.402,MB2_C32,0.12407,0.175186122,6.775,1.84565,0.203908258,0.61,0.07,0.155,0,0,0,0,0.095,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.02,0
332,[7],Fe44.55Co19.5Mo14C15B6,1.5,1246.67,1575.01,300,none,28847.6,20.97746497,-27709.3,-1.405699132,0.43676,HCP_A3#1,10.72,MC_SHP,0.11889,0.18314231,7.015,2.00655,0.254891344,0.455,0.195,0.06,0,0,0,0,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0,0,0
333,[7],Fe59Cr6Mo14C15B6,1.5,1317.78,1531.91,425,BCC_B2,22787.5,16.54288436,-25720.9,-1.208736401,0.38796,MOB_BG,7.6116,MOB_BG,0.11901,0.183422458,6.7,1.9866,0.269930435,0.59,0,0.06,0,0,0,0,0,0.06,0.14,0,0.15,0,0,0,0,0,0,0,0,0,0,0
334,[7],Fe62.8Co10B13.5Si10Nb3Cu0.7,1.5,1377.3,1711.9,595,BCC_B2,28342.6,19.14501331,-28418.6,-1.16293663,0.76114,M3B4_D7B,5.7856,M3B4_D7B,0.119183,0.154048338,6.956,1.86394,0.084633778,0.628,0.1,0.135,0.1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0
335,[7],Fe72Nb3.6Zr2.4B22,1.5,1432.38,2639.86,300,none,67011.3,35.55658984,-26590.5,-0.778816372,2.36,MB2_C32,20.234,MB2_C32,0.118368,0.187102736,6.696,1.85592,0.130132831,0.72,0,0.22,0,0.036,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,[7],Fe60Co8Zr10Mo5W2B15,1.5,1542.69,2647.02,300,none,67465,34.06968009,-27755.6,-1.251407247,1.8427,MB2_C32,18.18,MB2_C32,0.12447,0.17369363,6.79,1.8426,0.206686332,0.6,0.08,0.15,0,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.02,0
337,[7],Fe42Cr16Mo16C18B8,1.2,1363.02,1683.29,421,BCC_B2,30719,20.40583629,-30817,-1.461498315,0.5769,MOB_BG,8.6128,MOB_BG,0.1169,0.203328465,6.24,2.002,0.298837749,0.42,0,0.08,0,0,0,0,0,0.16,0.16,0,0.18,0,0,0,0,0,0,0,0,0,0,0
338,[7],Fe46Cr16Mo16C18B4,1.2,1377.52,1698.36,605,BCC_B2,28775.5,19.07912309,-26912.2,-1.381048062,0.46277,HCP_A3#1,4.6029,M2B_C16,0.1189,0.189070109,6.44,1.9936,0.300597804,0.46,0,0.04,0,0,0,0,0,0.16,0.16,0,0.18,0,0,0,0,0,0,0,0,0,0,0
339,[7],Fe30Co30Ni15Si8B17,1.2,1290.51,1360.66,300,none,18611.87,14.14191634,-31288.2,-1.510242635,0.13963,NI5SI2,8.5476,NI5SI2,0.11742,0.163183373,7.43,1.8983,0.07024322,0.3,0.3,0.17,0.08,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,[7],Fe44Cr16Mo16C18B6,1.2,1369.98,1691.94,507,BCC_B2,29755.2,19.78861857,-28914,-1.425125871,0.47443,HCP_A3#1,6.3835,MOB_BG,0.1179,0.196398176,6.34,1.9978,0.299748495,0.44,0,0.06,0,0,0,0,0,0.16,0.16,0,0.18,0,0,0,0,0,0,0,0,0,0,0
341,[7],Fe30Cr30Mo15C15B10,1,1439.75,1752.11,300,none,35363.3,22.32284999,-29868.5,-1.521778187,0.56295,MB_B33,13.253,MOB_BG,0.1176,0.199665224,6,1.9575,0.301527362,0.3,0,0.1,0,0,0,0,0,0.3,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0
342,[7],Fe37.5Cr15Mo22.5C15B10,1,1382.58,1762.89,300,none,34089.4,21.73699027,-31341.6,-1.502827822,0.75894,MOB_BG,13.403,MOB_BG,0.118125,0.202195059,6.15,2.00775,0.281802125,0.375,0,0.1,0,0,0,0,0,0.15,0.225,0,0.15,0,0,0,0,0,0,0,0,0,0,0
343,[7],Fe61Co10Zr5W4B20,1,1401.37,2636.18,300,none,68862.9,36.11653495,-27991,-1.132208495,2.3963,MB2_C32,19.436,MB2_C32,0.12034,0.18654771,6.82,1.8732,0.175897015,0.61,0.1,0.2,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0
344,[7],Fe60Mo15C15B10,1,1282.44,1625.26,300,none,18154.4,12.57272643,-29633.9,-1.105889879,0.76541,MOB_BG,12.734,MOB_BG,0.117,0.198117372,6.6,2.0085,0.258152571,0.6,0,0.1,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0
345,[7],Fe37.5Cr22.5Mo15C15B10,1,1413.71,1706.91,325,BCC_B2,32164,20.86321802,-30053.2,-1.502827822,0.58634,MB_B33,12.099,MOB_BG,0.11745,0.199295108,6.15,1.97025,0.292125722,0.375,0,0.1,0,0,0,0,0,0.225,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0
346,[7],Fe67Co7Zr6B20,1,1356.39,2810.15,300,none,78751.5,40.17202859,-28079.7,-0.945160398,2.7319,MB2_C32,19.561,MB2_C32,0.1198,0.184162255,6.83,1.8455,0.15412576,0.67,0.07,0.2,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,[7],Fe45Cr15Mo15C15B10,2.5,1366.6,1680.66,309,BCC_B2,30539.6,20.49973176,-30065,-1.443290966,0.65208,MB_B33,12.732,MOB_BG,0.1173,0.198913855,6.3,1.983,0.281835058,0.45,0,0.1,0,0,0,0,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0
348,[48],(Fe1/3Co1/3Ni1/3)80(P1/2B1/2)20,2,1175.751,1474.539,518,FCC_L12,23229.2,17.79069229,-16800.36,-1.517924908,0.29389,FCC_L12,2.9762,BCC_B2#1,0.12020128,0.136082411,8.00009,1.9216854,0.106492207,0.26667,0.26667,0.1,0,0,0.26667,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
349,[49],Fe70Er1Nb6B23,1.5,1428.7719,1930.4305,300,none,25754.614,15.42262998,-25997.54943,-0.802554279,0.96253,M3B4_D7B,14.212,M3B4_D7B,0.11806,0.19290588,6.62,1.8586,0.126412183,0.7,0,0.23,0,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
350,[49],Fe68Er3Nb6B23,2.5,1424.0618,1929.1251,300,none,25910.962,15.52839347,-26029.3111,-0.87427734,0.97463,M3B4_D7B,14.212,M3B4_D7B,0.11902,0.202854377,6.52,1.8468,0.153224541,0.68,0,0.23,0,0.06,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0
351,[49],Fe66Er5Nb6B23,4,1420.363,1926.4445,300,none,26034.21,15.6237336,-26093.084,-0.930856923,0.98418,M3B4_D7B,14.212,M3B4_D7B,0.11998,0.211728134,6.42,1.835,0.175205594,0.66,0,0.23,0,0.06,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0
352,[49],Fe64Er7Nb6B23,2,1416.6642,1922.3314,300,none,26160.732,15.7247821,-26188.8153,-0.978602064,0.99378,M3B4_D7B,14.212,M3B4_D7B,0.12094,0.219681946,6.32,1.8232,0.194004536,0.64,0,0.23,0,0.06,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0
353,[50],(Fe0.76Si0.09B0.1P0.05)99.1Nb0.2Cu0.7,1,1460.476401,1542.256893,854.9909,BCC_B2,17734.35567,11.87775446,-22776.69947,-0.85420575,0.061492,BCC_B2#1,1.7545,M3B4_D7B,0.11936766,0.138425593,7.01409,1.8749223,0.096701127,0.75316,0,0.0991,0.08919,0.002,0,0,0,0,0,0.04955,0,0,0,0,0,0,0,0,0.007,0,0,0
354,[50],(Fe0.76Si0.09B0.1P0.05)98.8Nb0.5Cu,1.5,1459.370034,1540.458814,853.0706,BCC_B2,17799.74494,11.94229931,-22830.40313,-0.868820457,0.061127,BCC_B2#1,2.2247,M3B4_D7B,0.11944788,0.138661673,7.00812,1.8740964,0.097720702,0.75088,0,0.0988,0.08892,0.005,0,0,0,0,0,0.0494,0,0,0,0,0,0,0,0,0.007,0,0,0
355,[50],(Fe0.76Si0.09B0.1P0.05)98.5Nb0.8Cu,2,1459.313668,1538.62063,851.15,BCC_B2,17859.52548,11.98767743,-22883.71612,-0.881498606,0.059931,BCC_B2#1,2.4334,M3B4_D7B,0.1195281,0.138893414,7.00215,1.8732705,0.098722838,0.7486,0,0.0985,0.08865,0.008,0,0,0,0,0,0.04925,0,0,0,0,0,0,0,0,0.007,0,0,0
356,[50],(Fe0.76Si0.09B0.1P0.05)98.3Nb1Cu,2.5,1459.242756,1537.37211,849.17,BCC_B2,17894.8213,12.00964303,-22918.92908,-0.889280874,0.059139,BCC_B2#1,2.539,M3B4_D7B,0.11958158,0.139045516,6.99817,1.8727199,0.099381503,0.74708,0,0.0983,0.08847,0.01,0,0,0,0,0,0.04915,0,0,0,0,0,0,0,0,0.007,0,0,0
357,[50],(Fe0.76Si0.09B0.1P0.05)98.1Nb1.2Cu,2,1459.151846,1536.103052,848.23905,BCC_B2,17896.86622,12.00600949,-22953.84623,-0.896656363,0.058346,BCC_B2#1,2.6196,M3B4_D7B,0.11963506,0.139195718,6.99419,1.8721693,0.1000328,0.74556,0,0.0981,0.08829,0.012,0,0,0,0,0,0.04905,0,0,0,0,0,0,0,0,0.007,0,0,0
358,[50],(Fe0.76Si0.09B0.1P0.05)97.8Nb1.5Cu,2,1458.955479,1534.154622,846.3178,BCC_B2,17954.55248,12.0325749,-23005.87866,-0.907099619,0.10361,M3B4_D7B,2.7228,M3B4_D7B,0.11971528,0.139417478,6.98822,1.8713434,0.100996244,0.74328,0,0.0978,0.08802,0.015,0,0,0,0,0,0.0489,0,0,0,0,0,0,0,0,0.007,0,0,0
359,[51],Fe72.5B15.6Si7.8Nb1.7Zr1.7Cu0.7,2.5,1486.57,2557.86,486,BCC_B2,62387.6,33.5156849,-27454.1,-0.895229379,2.3533,MB2_C32,12.743,MB2_C32,0.118981,0.164311549,6.81,1.8563,0.108414529,0.725,0,0.156,0.078,0.017,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0
360,[52],Fe66Dy5Nb6B2,2,1420.7455,1924.609,300,none,26051.775,15.64175009,-26092.9695,-0.930856923,0.98319,M3B4_D7B,14.212,M3B4_D7B,0.12003,0.212564326,6.42,1.834,0.178622507,0.66,0,0.23,0,0.06,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
361,[53],Fe77B18Ti1Zr4,1,1442.56,2778.08,300,none,74523,37.56418722,-24066.8,-0.68472132,2.298,MB2_C32,18.678,MB2_C32,0.12038,0.172493506,6.9,1.8449,0.136224043,0.77,0,0.18,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
362,[53],Fe77B18Ti1.5Zr3.5,1,1442.56,2778.23,300,none,74546.1,37.57285604,-24000.2,-0.690244414,2.2808,MB2_C32,18.554,MB2_C32,0.12032,0.171817761,6.9,1.84595,0.133022921,0.77,0,0.18,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0
363,[53],Fe77B18Ti2Zr3,1,1442.57,2779.69,300,none,68386.8,33.27537992,-23931.6,-0.693351782,2.266,MB2_C32,18.443,MB2_C32,0.12026,0.171136493,6.9,1.847,0.129734344,0.77,0,0.18,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
364,[53],Fe77B18T2.51Zr2.5,1,1442.57,2782.46,300,none,68527.2,33.32407962,-23861.1,-0.694358558,2.2536,MB2_C32,18.345,MB2_C32,0.1202,0.170449628,6.9,1.84805,0.126351484,0.77,0,0.18,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0
365,[53],Fe77B18Ti3Zr2,1.5,1442.57,2786.52,300,none,68725.6,33.39320366,-23788.7,-0.693351782,2.2436,MB2_C32,18.26,MB2_C32,0.12014,0.169757091,6.9,1.8491,0.122866554,0.77,0,0.18,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
366,[53],Fe77B18Ti3.5Zr1.5,1,1442.57,2791.84,300,none,75220.5,37.80727949,-23714.3,-0.690244414,2.2361,MB2_C32,18.187,MB2_C32,0.12008,0.169058805,6.9,1.85015,0.119270606,0.77,0,0.18,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0
367,[53],Fe77B18Ti4Zr1,1,1442.57,2798.37,300,none,75530,37.9140802,-23637.9,-0.68472132,2.2308,MB2_C32,18.123,MB2_C32,0.12002,0.168354689,6.9,1.8512,0.115553278,0.77,0,0.18,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
368,[54],Fe25Co25Ni25(P0.4C0.3B0.2Si0.1)25,1,1148.311,1504.709,852,FCC_L12,27671.9,20.56058341,-20627.46,-1.706257918,1.1562,GRAPHITE_A9,2.5501,GRAPHITE_A9,0.118225,0.151267788,7.8,1.96475,0.19553756,0.25,0.25,0.05,0.025,0,0.25,0,0,0,0,0.1,0.075,0,0,0,0,0,0,0,0,0,0,0
369,[54],Fe25Co25Ni25(P0.4C0.2B0.2Si0.2)25,2,1173.821,1508.379,942,FCC_L12,26543.1,19.46825205,-22653.26,-1.719339121,0.85206,GRAPHITE_A9,1.6317,GRAPHITE_A9,0.11885,0.141676692,7.8,1.9485,0.171792753,0.25,0.25,0.05,0.05,0,0.25,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0
370,[54],Fe25Co25Ni25(P0.5C0.1B0.2Si0.2)25,2,1159.30875,1521.5325,1022,FCC_L12,26635.2375,19.50315932,-22133.7125,-1.691446177,0.36473,FCC_L12#1,0.56113,FCC_L12#1,0.119425,0.131943558,7.825,1.9395,0.147799696,0.25,0.25,0.05,0.05,0,0.25,0,0,0,0,0.125,0.025,0,0,0,0,0,0,0,0,0,0,0
371,[54],Fe25Co25Ni25(P0.3C0.2B0.3Si0.2)25,1,1194.65325,1481.67025,629,FCC_L12,25197.0525,18.73798037,-24174.66,-1.727834073,0.89942,GRAPHITE_A9,4.3145,GRAPHITE_A9,0.1183,0.150279598,7.75,1.94475,0.168077177,0.25,0.25,0.075,0.05,0,0.25,0,0,0,0,0.075,0.05,0,0,0,0,0,0,0,0,0,0,0
372,[54],Fe25Co25Ni25(P0.4C0.1B0.3Si0.2)25,1.5,1179.431,1491.199,697,FCC_L12,25013.8,18.65744537,-23522.46,-1.706257918,0.31174,FCC_L12#1,2.1538,GRAPHITE_A9,0.118875,0.141129346,7.775,1.93575,0.14322862,0.25,0.25,0.075,0.05,0,0.25,0,0,0,0,0.1,0.025,0,0,0,0,0,0,0,0,0,0,0
373,[54],Fe25Co25Ni25(P0.4C0.1B0.2Si0.3)25,1,1205.601,1501.779,1008,FCC_L12,24315.7,17.72894356,-24693.36,-1.706257918,0.39417,GRAPHITE_A9,0.96948,GRAPHITE_A9,0.119475,0.131397415,7.8,1.93225,0.142346189,0.25,0.25,0.05,0.075,0,0.25,0,0,0,0,0.1,0.025,0,0,0,0,0,0,0,0,0,0,0
374,[55],Fe78B14.2Si2.75P2.75Nb2.3,0.25,1443.543775,1534.2449,532.195,BCC_B2,17810.832,12.11841359,-20273.48873,-0.755381982,0.19504,M3B4_D7B,5.5775,M3B4_D7B,0.119829,0.152933342,7.0285,1.866355,0.099277208,0.78,0,0.142,0.0275,0.023,0,0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0
375,[55],Fe70.2Ni7.8B14.2Si2.75P2.75Nb2.3,1,1402.183775,1544.6049,438.195,BCC_B2,19618.832,13.56189489,-21057.38873,-1.008946701,0.3056,M3B4_D7B,6.4602,M3B4_D7B,0.119829,0.152933342,7.1845,1.872595,0.099310201,0.702,0,0.142,0.0275,0.023,0.078,0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0
376,[55],Fe62.4Ni15.6B14.2Si2.75P2.75Nb2.3,1,1363.363775,1547.5949,325.195,BCC_B2,21105.232,14.81227587,-21935.28873,-1.145695873,0.39566,M3B4_D7B,7.0108,M3B4_D7B,0.119829,0.152933342,7.3405,1.878835,0.098950456,0.624,0,0.142,0.0275,0.023,0.156,0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0
377,[55],Fe54.6Ni23.4B14.2Si2.75P2.75Nb2.3,1.5,1328.843775,1540.8049,300,none,22074.632,15.74127561,-22841.68873,-1.231856138,0.45389,M3B4_D7B,7.3773,FCC_L12#1,0.119829,0.152933342,7.4965,1.885075,0.098193658,0.546,0,0.142,0.0275,0.023,0.234,0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0
378,[55],Fe46.5Ni31.2B14.2Si2.75P2.75Nb2.3,2,1297.873775,1521.1949,300,none,22258.632,16.1264104,-23708.18873,-1.280331082,0.47306,M3B4_D7B,6.9469,M3B4_D7B,0.119829,0.152933342,7.6525,1.891315,0.097030515,0.468,0,0.142,0.0275,0.023,0.312,0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0
379,[56],(Co0.9Fe0.1)68B21.9Si5.1Nb5,3.5,1265.14,1527.42,300,none,26157,19.56790471,-34120.1,-1.117457632,0.41102,MB2_C32,9.6279,M3B4_D7B,0.116624,0.185647265,7.163,1.89866,0.096791551,0.068,0.612,0.219,0.051,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,[56],(Co0.8Fe0.2)68B21.9Si5.1Nb5,4,1227.62,1656.56,300,none,31125.72,23.0202096,-34603.5,-1.236674858,0.74815,MB2_C32,10.894,M3B4_D7B,0.116624,0.185647265,7.095,1.89526,0.098254427,0.136,0.544,0.219,0.051,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,[56],(Co0.7Fe0.3)68B21.9Si5.1Nb5,5.5,1222.21,1752.43,300,none,35611.98,25.89988143,-34733.7,-1.311788935,0.99747,M3B4_D7B,11.962,M3B4_D7B,0.116624,0.185647265,7.027,1.89186,0.099579819,0.204,0.476,0.219,0.051,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,[56],(Co0.6Fe0.4)68B21.9Si5.1Nb5,5,1224.86,1825.79,300,none,38227.91,27.18027348,-34559.6,-1.354049143,1.1854,M3B4_D7B,12.841,M3B4_D7B,0.116624,0.185647265,6.959,1.88846,0.100773153,0.272,0.408,0.219,0.051,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,[56],(Co0.5Fe0.5)68B21.9Si5.1Nb5,4,1240.09,1882.35,300,none,39867.74,27.65074222,-34127.4,-1.367741293,1.2957,M3B4_D7B,13.562,M3B4_D7B,0.116624,0.185647265,6.891,1.88506,0.101839071,0.34,0.34,0.219,0.051,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,[57],Fe35Ni20Cr20Mo5(P0.6C0.2B0.2)20,2,1384.6632,1495.58,938,FCC_L12,18989.312,13.27289105,-14912.704,-1.672941213,0.093748,FCC_L12#1,1.5729,M2B_C16,0.12155,0.133513791,7.18,1.9089,0.210551158,0.35,0,0.04,0,0,0.2,0,0,0.2,0.05,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0
385,[57],Fe30Ni20Cr25Mo5(P0.6C0.2B0.2)20,1.5,1387.1832,1480.86,914,FCC_L12,19443.112,13.59258818,-14947.904,-1.691381318,0.10532,M23C6_D84,1.7357,M2B_C16,0.12165,0.133778347,7.08,1.9004,0.21690053,0.3,0,0.04,0,0,0.2,0,0,0.25,0.05,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0
386,[57],Fe25Ni20Cr30Mo5(P0.6C0.2B0.2)20,1,1396.6132,1465.32,899,FCC_L12,18898.012,13.19248185,-14887.204,-1.691381318,0.14831,M23C6_D84,1.8468,M23C6_D84,0.12175,0.134036392,6.98,1.8919,0.222745123,0.25,0,0.04,0,0,0.2,0,0,0.3,0.05,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0
387,[57],Fe25Ni20Cr25Mo10(P0.6C0.2B0.2)20,1,1413.6732,1505.3,891,FCC_L12,20450.812,14.08362453,-15154.704,-1.757234963,0.19391,M6C_E93,2.1536,M2B_C16,0.1222,0.136339871,6.98,1.9169,0.22337276,0.25,0,0.04,0,0,0.2,0,0,0.25,0.1,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0
388,[57],Fe20Ni20Cr25Mo15(P0.6C0.2B0.2)20,1,1421.8332,1565.88,877,FCC_L12,23170.612,15.6031083,-15366.104,-1.786858443,0.27854,M2B_C16,2.3654,M2B_C16,0.12275,0.13866229,6.88,1.9334,0.228474156,0.2,0,0.04,0,0,0.2,0,0,0.25,0.15,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0
389,[57],Fe62Ni8Cr7Mo3(P0.6C0.2B0.2)20,2,1298.2732,1572.32,1047,FCC_L12,22631.112,15.70479696,-13314.304,-1.301727118,0.2147,FCC_L12#1,0.59093,M2B_C16,0.12107,0.131639031,7.24,1.9148,0.191475743,0.62,0,0.04,0,0,0.08,0,0,0.07,0.03,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0
390,[58],Fe47Cr20Mo10C15B6Y2,5,1399.14,1555.88,337,BCC_B2,25208.4,17.42700296,-25960.7,-1.438619807,0.24254,M2B_C16,14.309,Y2C3_ALPHA,0.11989,0.19407039,6.4,1.9374,0.304931533,0.47,0,0.06,0,0,0,0.02,0,0.2,0.1,0,0.15,0,0,0,0,0,0,0,0,0,0,0
391,[58],Fe45Cr20Mo10W2C15B6Y2,6,1406.03,1610.02,319,BCC_B2,27477.4,18.63832856,-25882.4,-1.521328116,0.37176,M2B_C16,16.249,MC_SHP,0.12031,0.19613419,6.36,1.948,0.310180593,0.45,0,0.06,0,0,0,0.02,0,0.2,0.1,0,0.15,0,0,0,0,0,0,0,0,0,0.02,0
392,[58],Fe43Cr20Mo10W4C15B6Y2,8,1408.03,1685.15,303,BCC_B2,31721.1,21.06307411,-25790.1,-1.575421356,0.48616,M2B_C16,17.989,MC_SHP,0.12073,0.198084886,6.32,1.9586,0.314985777,0.43,0,0.06,0,0,0,0.02,0,0.2,0.1,0,0.15,0,0,0,0,0,0,0,0,0,0.04,0
